"","url","catalogNumber","family","subfamily","genus","specificEpithet","scientific_name","typeStatus","stateProvince","country","dateIdentified","habitat","minimumElevationInMeters","geojson.type","decimal_latitude","decimal_longitude"
"3605","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193039","casent0193039","formicidae","myrmicinae","Crematogaster","ramamy","crematogaster ramamy","","Antsiranana","","2012-12-20","dry forest ex live liana above ground","40","point","-13.0265","49.13683"
"3606","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193039-d01","casent0193039-d01","formicidae","myrmicinae","Crematogaster","ramamy","crematogaster ramamy","","Antsiranana","","2012-12-20","dry forest ex live liana above ground","40","point","-13.0265","49.13683"
"3607","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193040","casent0193040","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Antsiranana","","2012-12-20","dry forest ex live stem/plant","40","point","-13.0265","49.13683"
"3608","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193040-d01","casent0193040-d01","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Antsiranana","","2012-12-20","dry forest ex live stem/plant","40","point","-13.0265","49.13683"
"3609","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193043","casent0193043","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Antsiranana","","2012-12-20","dry forest canopy","40","point","-13.0265","49.13683"
"3610","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193043-d01","casent0193043-d01","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Antsiranana","","2012-12-20","dry forest canopy","40","point","-13.0265","49.13683"
"3611","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193045","casent0193045","formicidae","myrmicinae","Crematogaster","lobata","crematogaster lobata","","Antsiranana","","","dry forest on tree trunk","40","point","-13.0265","49.13683"
"3612","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193045-d01","casent0193045-d01","formicidae","myrmicinae","Crematogaster","lobata","crematogaster lobata","","Antsiranana","","","dry forest on tree trunk","40","point","-13.0265","49.13683"
"3613","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193048","casent0193048","formicidae","myrmicinae","Crematogaster","hova_complex_morphotype4","crematogaster hova_complex_morphotype4","","Antsiranana","","2010-12-07","rainforest ex carton nest","130","point","-13.25417","49.606"
"3614","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193048-d01","casent0193048-d01","formicidae","myrmicinae","Crematogaster","hova_complex_morphotype4","crematogaster hova_complex_morphotype4","","Antsiranana","","2010-12-07","rainforest ex carton nest","130","point","-13.25417","49.606"
"3615","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193054","casent0193054","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","dry forest ground forager s","340","point","-13.25547","49.6185"
"3616","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193054-d01","casent0193054-d01","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","dry forest ground forager s","340","point","-13.25547","49.6185"
"3617","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193063","casent0193063","formicidae","myrmicinae","Crematogaster","marioni","crematogaster marioni","","California","","","chaparral ex live stem Arctostaphylos manzanita","550","point","37.8467","-121.9033"
"3618","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193084","casent0193084","formicidae","myrmicinae","Crematogaster","arcuata","crematogaster arcuata","","Aragua","","","cloud forest ex rolled up leaf/carton nest","1100","point","10.5824","-68.4735"
"3619","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193107","casent0193107","formicidae","myrmicinae","Crematogaster","desperans_cf","crematogaster desperans_cf","","Eastern Cape","","","roadside attending scale insects Cissococcus galls on Rhoicissus tridentata","120","point","-33.0303","27.8443"
"3620","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193112","casent0193112","formicidae","myrmicinae","Crematogaster","obnigra","crematogaster obnigra","","Guadalcanal","","","disturbed habitat foragers on tree trunk","118","point","-9.455","159.98"
"3621","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193113","casent0193113","formicidae","myrmicinae","Crematogaster","tetracantha","crematogaster tetracantha","","Gulf","","","rainforest ex dead twig","700","point","-6.8167","145"
"3622","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193114","casent0193114","formicidae","myrmicinae","Crematogaster","paradoxa","crematogaster paradoxa","","Gulf","","","rainforest on low vegetation","800","point","-6.8","145.0167"
"3623","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193115","casent0193115","formicidae","myrmicinae","Crematogaster","borneensis","crematogaster borneensis","","","","","","75","point","1.3597","103.81"
"3624","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193116","casent0193116","formicidae","myrmicinae","Crematogaster","coarctata","crematogaster coarctata","","California","Lake","","oak woodland on tree trunk, nest apparently under bark","650","point","38.85","-122.4167"
"3625","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193117","casent0193117","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antsiranana","","2010-12-06","rainforest sifted litter leaf mold, rotten wood","400","point","-13.96167","48.43333"
"3626","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193117-d01","casent0193117-d01","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antsiranana","","2010-12-06","rainforest sifted litter leaf mold, rotten wood","400","point","-13.96167","48.43333"
"3627","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193118","casent0193118","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antsiranana","","2010-12-06","rainforest sifted litter leaf mold, rotten wood","400","point","-13.96167","48.43333"
"3628","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193118-d01","casent0193118-d01","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antsiranana","","2010-12-06","rainforest sifted litter leaf mold, rotten wood","400","point","-13.96167","48.43333"
"3629","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193119","casent0193119","formicidae","myrmicinae","Crematogaster","sabatra","crematogaster sabatra","","Fianarantsoa","","","disturbed montane rainforest","1700","point","-20.77667","47.165"
"3630","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193119-d01","casent0193119-d01","formicidae","myrmicinae","Crematogaster","sabatra","crematogaster sabatra","","Fianarantsoa","","","disturbed montane rainforest","1700","point","-20.77667","47.165"
"3631","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193120","casent0193120","formicidae","myrmicinae","Crematogaster","sabatra","crematogaster sabatra","","Fianarantsoa","","2010-12-06","montane rainforest sifted litter leaf mold, rotten wood","1275","point","-22.21667","46.96667"
"3632","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193120-d01","casent0193120-d01","formicidae","myrmicinae","Crematogaster","sabatra","crematogaster sabatra","","Fianarantsoa","","2010-12-06","montane rainforest sifted litter leaf mold, rotten wood","1275","point","-22.21667","46.96667"
"3633","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193121","casent0193121","formicidae","myrmicinae","Crematogaster","sabatra","crematogaster sabatra","","Fianarantsoa","","2010-12-06","montane rainforest","1275","point","-22.21667","46.96667"
"3634","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193121-d01","casent0193121-d01","formicidae","myrmicinae","Crematogaster","sabatra","crematogaster sabatra","","Fianarantsoa","","2010-12-06","montane rainforest","1275","point","-22.21667","46.96667"
"3635","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193122","casent0193122","formicidae","myrmicinae","Crematogaster","sabatra","crematogaster sabatra","","Fianarantsoa","","2010-12-06","montane rainforest sifted litter leaf mold, rotten wood","1275","point","-22.21667","46.96667"
"3636","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193122-d01","casent0193122-d01","formicidae","myrmicinae","Crematogaster","sabatra","crematogaster sabatra","","Fianarantsoa","","2010-12-06","montane rainforest sifted litter leaf mold, rotten wood","1275","point","-22.21667","46.96667"
"3637","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193123","casent0193123","formicidae","myrmicinae","Crematogaster","sisa","crematogaster sisa","","Antsiranana","","2010-12-06","montane rainforest","1860","point","-14.04667","48.40167"
"3638","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193123-d01","casent0193123-d01","formicidae","myrmicinae","Crematogaster","sisa","crematogaster sisa","","Antsiranana","","2010-12-06","montane rainforest","1860","point","-14.04667","48.40167"
"3639","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193124","casent0193124","formicidae","myrmicinae","Crematogaster","sisa","crematogaster sisa","","Antsiranana","","2010-12-06","montane rainforest sifted litter leaf mold, rotten wood","1580","point","-14.02167","48.41833"
"3640","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193124-d01","casent0193124-d01","formicidae","myrmicinae","Crematogaster","sisa","crematogaster sisa","","Antsiranana","","2010-12-06","montane rainforest sifted litter leaf mold, rotten wood","1580","point","-14.02167","48.41833"
"3641","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0193125","casent0193125","formicidae","myrmicinae","Crematogaster","mahery","crematogaster mahery","","Toliara","","2010-12-06","montane rainforest sifted litter leaf mold, rotten wood","1250","point","-24.55","46.8"
